fips,year,march_employees,payroll,establishments
14728,1998,2756,46567000,231
14728,1999,2575,46041000,220
14728,2000,2646,46066000,228
14728,2001,2374,43308000,225
14728,2002,2620,44690000,234
14729,1970,0,0,0
14729,1971,0,0,0
14729,1974,4277,23956000,447
14729,1975,3969,25040000,433
14729,1976,4074,28776000,429
14729,1977,4114,31167000,466
14729,1978,4650,37723000,477
14729,1979,4900,42974000,469
14729,1980,4949,47286000,464
14729,1981,4851,49828000,445
14729,1982,4563,49880000,423
14729,1983,4586,50647000,477
14729,1984,4617,53013000,496
14729,1985,4698,55461000,489
14729,1986,4598,58724000,480
14729,1987,4913,63873000,468
14729,1988,5011,65701000,462
14729,1989,5175,66724000,479
14729,1990,5501,72720000,468
14729,1991,5404,77425000,480
14729,1992,5530,80489000,478
14729,1993,5432,83154000,487
14729,1994,5530,95378000,507
14729,1995,5986,102535000,496
14729,1996,6010,109639000,514
14729,1997,6298,116950000,535
14729,1998,6323,128801000,529
14729,1999,6618,137714000,533
14729,2000,6972,147539000,506
14729,2001,6899,149528000,513
14729,2002,7378,159698000,522
14731,1970,0,0,0
14731,1971,0,0,0
14731,1974,1859,11565000,304
14731,1975,1855,11968000,296
14731,1976,1948,12967000,301
14731,1977,2018,14036000,309
14731,1978,2106,15101000,304
14731,1979,2101,16118000,310
14731,1980,2023,17254000,297
14731,1981,1828,16810000,291
14731,1982,2025,19057000,293
14731,1983,1951,18741000,322
14731,1984,1948,19977000,325
14731,1985,1907,20007000,320
14731,1986,1857,20768000,296
14731,1987,1877,21505000,292
14731,1988,1989,22190000,298
14731,1989,1945,22601000,285
14731,1990,2074,23320000,288
14731,1991,1982,24941000,292
14731,1992,2126,27781000,280
14731,1993,2321,28562000,286
14731,1994,2314,31935000,299
14731,1995,2275,31838000,304
14731,1996,2291,34147000,306
14731,1997,2322,35685000,304
14731,1998,2176,35944000,305
14731,1999,2125,36379000,286
14731,2000,2256,40234000,292
14731,2001,2184,41326000,288
14731,2002,2039,38484000,278
14737,1970,0,0,0
14737,1971,0,0,0
14737,1974,17244,118130000,1451
14737,1975,17677,132653000,1495
14737,1976,19815,156269000,1505
14737,1977,19736,178170000,1661
14737,1978,21265,202501000,1713
14737,1979,22444,221473000,1771
14737,1980,23769,254813000,1757
14737,1981,22185,249514000,1714
14737,1982,21944,268689000,1728
14737,1983,22108,292391000,1965
14737,1984,24648,342919000,2065
14737,1985,25904,375739000,2149
14737,1986,27399,412130000,2191
14737,1987,29285,470026000,2274
14737,1988,31953,524478000,2383
14737,1989,32737,559109000,2411
14737,1990,34918,598124000,2416
14737,1991,32705,628296000,2446
14737,1992,38368,777543000,2532
14737,1993,40673,842831000,2589
14737,1994,43214,936898000,2713
14737,1995,45669,992413000,2818
14737,1996,46128,1026668000,2921
14737,1997,47922,1105394000,3038
14737,1998,50143,1174575000,3051
14737,1999,51832,1223892000,3148
14737,2000,53047,1363447000,3219
14737,2001,54431,1347501000,3221
14737,2002,51462,1332761000,3257
14739,1970,0,0,0
14739,1971,0,0,0
14739,1974,19176,175387000,1081
14739,1975,17012,167340000,1084
14739,1976,17571,192177000,1059
14739,1977,18434,215716000,1084
14739,1978,19582,244058000,1097
14739,1979,19694,257133000,1110
14739,1980,18256,251114000,1102
14739,1981,18088,278158000,1081
14739,1982,18129,286515000,1100
14739,1983,17353,294782000,1213
14739,1984,18177,338695000,1253
14739,1985,17820,327575000,1245
14739,1986,18564,337372000,1233
14739,1987,17589,339835000,1263
14739,1988,18041,335879000,1279
14739,1989,18579,356784000,1262
14739,1990,17755,358287000,1271
14739,1991,17574,362769000,1278
14739,1992,18894,397818000,1289
14739,1993,19268,400925000,1316
14739,1994,20185,421666000,1339
14739,1995,20507,436274000,1355
14739,1996,19042,443565000,1352
14739,1997,20017,465728000,1388
14739,1998,20758,484521000,1381
14739,1999,20401,502910000,1369
14739,2000,21420,537614000,1343
14739,2001,20785,533319000,1340
14739,2002,20010,521911000,1342
14740,1970,0,0,0
14740,1971,0,0,0
14740,1974,14052,157423000,817
14740,1975,14625,194345000,789
14740,1976,15471,209772000,797
14740,1977,18442,306275000,947
14740,1978,21097,331777000,957
14740,1979,22246,389088000,986
14740,1980,21694,450118000,992
14740,1981,22605,523708000,1038
14740,1982,22845,540168000,1046
14740,1983,20866,502734000,1188
14740,1984,20434,498207000,1244
14740,1985,21601,499043000,1252
14740,1986,18436,408038000,1176
14740,1987,17204,401157000,1187
14740,1988,17132,435263000,1175
14740,1989,17181,432498000,1124
14740,1990,18097,477524000,1137
14740,1991,18272,522651000,1141
14740,1992,17660,526666000,1171
14740,1993,16765,490577000,1170
14740,1994,16110,452521000,1147
14740,1995,15282,439491000,1164
14740,1996,15739,487700000,1171
14740,1997,15727,496254000,1156
14740,1998,16607,550168000,1179
14740,1999,17119,600152000,1188
14740,2000,17133,563180000,1196
14740,2001,16744,651437000,1204
14740,2002,17044,636739000,1239
14747,1970,0,0,0
14747,1971,0,0,0
14747,1974,5688,32648000,410
14747,1975,4831,34205000,406
14747,1976,5671,41517000,420
14747,1977,5856,44262000,450
14747,1978,6296,49975000,447
14747,1979,6537,56944000,455
14747,1980,6449,60187000,426
14747,1981,5985,65441000,430
14747,1982,6254,69563000,440
14747,1983,6292,81006000,492
14747,1984,6708,88732000,550
14747,1985,6929,92614000,562
14747,1986,7104,97133000,571
14747,1987,7352,99645000,580
14747,1988,7464,108432000,584
14747,1989,8358,114860000,580
14747,1990,9272,128961000,612
14747,1991,8493,117867000,622
14747,1992,9779,163172000,722
14747,1993,10314,184287000,769
14747,1994,10944,206158000,828
14747,1995,11934,225286000,868
14747,1996,12242,240946000,865
14747,1997,12157,255070000,947
14747,1998,12631,286916000,942
14747,1999,13546,315044000,946
14747,2000,13898,330262000,964
14747,2001,14046,333902000,955
14747,2002,12363,303057000,887
14748,1970,0,0,0
14748,1971,0,0,0
14748,1974,3435,20580000,418
14748,1975,3062,20331000,400
14748,1976,3267,23070000,422
14748,1977,3465,27380000,409
14748,1978,3846,31794000,425
14748,1979,4083,36239000,423
14748,1980,3902,41039000,408
14748,1981,4123,46715000,410
14748,1982,4085,50694000,397
14748,1983,3966,54219000,447
14748,1984,4244,60387000,462
14748,1985,4242,58168000,480
14748,1986,4018,58522000,466
14748,1987,3961,59578000,454
14748,1988,4026,62509000,450
14748,1989,4557,73075000,460
14748,1990,4331,73556000,449
14748,1991,4365,76596000,437
14748,1992,4633,88835000,452
14748,1993,4804,89832000,438
14748,1994,4940,91795000,461
14748,1995,5100,99298000,466
14748,1996,5471,114158000,489
14748,1997,5758,128865000,502
14748,1998,6057,140396000,500
14748,1999,5851,144543000,508
14748,2000,5764,148248000,491
14748,2001,5505,141008000,508
14748,2002,5405,139897000,500
14751,1970,0,0,0
14751,1971,0,0,0
14751,1974,4409,27382000,281
14751,1975,3776,26723000,270
14751,1976,3985,30352000,279
14751,1977,4293,31756000,302
14751,1978,4440,34154000,303
14751,1979,4316,36840000,320
14751,1980,4198,38393000,315
14751,1981,4186,39307000,309
14751,1982,3808,38873000,302
14751,1983,3915,42655000,344
14751,1984,4129,46279000,379
14751,1985,4320,49924000,392
14751,1986,4476,48070000,399
14751,1987,5224,61829000,452
14751,1988,5339,65039000,455
14751,1989,6121,78666000,450
14751,1990,6273,84343000,454
14751,1991,6446,88814000,468
14751,1992,6896,109003000,472
14751,1993,7182,111546000,491
14751,1994,7296,112816000,492
14751,1995,7567,118571000,512
14751,1996,6845,112918000,517
14751,1997,7516,125655000,542
14751,1998,7282,132878000,536
14751,1999,7351,140602000,531
14751,2000,7882,145363000,537
14751,2001,7710,145500000,543
14751,2002,7577,144980000,556
14905,1970,0,0,0
14905,1971,0,0,0
14905,1974,2582,13458000,227
14905,1975,2107,13109000,237
14905,1976,2233,14770000,231
14905,1977,2455,17570000,252
14905,1978,2842,20047000,233
14905,1979,2705,20990000,216
14905,1980,2839,24002000,218
14905,1981,2673,24790000,213
14905,1982,3218,31101000,216
14905,1983,3252,35496000,253
14905,1984,3758,39308000,272
14905,1985,3856,44342000,287
14905,1986,4075,45363000,282
14905,1987,5203,61580000,281
14905,1988,4662,57585000,274
14905,1989,4711,61171000,294
14905,1990,5095,66341000,309
14905,1991,5009,65135000,328
14905,1992,5194,73236000,329
14905,1993,5392,80386000,329
14905,1994,5556,81426000,323
14905,1995,5345,87768000,324
14905,1996,5708,92809000,348
14905,1997,5888,96851000,353
14905,1998,5749,103266000,351
14905,1999,5934,110916000,360
14905,2000,5912,109208000,375
14905,2001,5846,114667000,362
14905,2002,6487,124163000,348
14913,1970,0,0,0
14913,1971,0,0,0
14913,1974,832,6443000,44
14913,1975,546,3397000,45
14913,1976,434,3396000,47
14913,1977,649,5335000,47
14913,1978,759,5891000,46
14913,1979,956,6902000,42
14913,1980,792,7002000,38
14913,1981,808,7865000,38
14913,1982,720,8095000,44
14913,1983,750,9216000,53
14913,1984,832,11489000,66
14913,1985,993,13188000,76
14913,1986,890,12535000,75
14913,1987,1063,13771000,84
14913,1988,1185,14851000,83
14913,1989,1219,15078000,79
14913,1990,1164,15268000,78
14913,1991,747,9599000,78
14913,1992,1052,15170000,78
14913,1993,1392,18206000,90
14913,1994,1272,19910000,89
14913,1995,1310,20062000,95
14913,1996,1185,17841000,102
14913,1997,1472,23276000,107
14913,1998,1136,20584000,106
14913,1999,1550,24269000,108
14913,2000,1443,29180000,119
14913,2001,1452,27679000,122
14913,2002,1271,26846000,126
14917,1970,0,0,0
14917,1971,0,0,0
14917,1974,2832,178379000,412
14917,1975,2755,183466000,403
14917,1976,2760,20999000,395
14917,1977,2805,21900000,417
14917,1978,2678,22042000,390
14917,1979,2891,26237000,395
14917,1980,2725,26690000,373
14917,1981,2753,28550000,373
14917,1982,2768,29844000,375
14917,1983,2749,29718000,418
14917,1984,2617,29280000,421
14917,1985,2548,30790000,407
14917,1986,2410,28613000,396
14917,1987,2451,30071000,400
14917,1988,2570,32835000,387
14917,1989,2742,36622000,394
14917,1990,2783,37745000,400
14917,1991,2766,39399000,388
14917,1992,2918,44372000,406
14917,1993,2869,45971000,401
14917,1994,3009,50142000,408
14917,1995,3200,53748000,414
14917,1996,3199,55524000,392
14917,1997,3364,59366000,403
14917,1998,3310,59117000,398
14917,1999,3304,59634000,395
14917,2000,3287,58030000,391
14917,2001,3195,59091000,397
14917,2002,3142,64030000,390
14918,1970,0,0,0
14918,1971,0,0,0
14918,1974,2699,18565000,306
14918,1975,2579,18952000,296
14918,1976,2515,19802000,293
14918,1977,2427,21562000,298
14918,1978,2745,23812000,289
14918,1979,2668,26311000,292
14918,1980,2549,26227000,269
14918,1981,2323,26252000,263
14918,1982,2433,27102000,261
14918,1983,2161,25078000,291
14918,1984,2505,29021000,302
14918,1985,2604,31854000,295
14918,1986,2998,35044000,309
14918,1987,3130,37194000,323
14918,1988,3193,40201000,328
14918,1989,3261,42101000,334
14918,1990,3091,40572000,330
14918,1991,2746,38319000,319
14918,1992,3080,47559000,323
14918,1993,3385,56007000,330
14918,1994,3458,57165000,320
14918,1995,3791,65476000,331
14918,1996,3571,65956000,345
14918,1997,3813,67835000,354
14918,1998,3698,71259000,356
14918,1999,3820,76558000,360
14918,2000,3865,74988000,344
14918,2001,3672,74220000,347
14918,2002,3328,72439000,337
14919,1970,0,0,0
14919,1971,0,0,0
14919,1974,3850,25166000,558
14919,1975,4012,29906000,567
14919,1976,4497,35851000,575
14919,1977,4877,40784000,590
14919,1978,4972,45059000,596
14919,1979,5433,50719000,597
14919,1980,5458,56938000,568
14919,1981,5227,59536000,548
14919,1982,5015,60519000,538
14919,1983,5039,62497000,605
14919,1984,5062,66333000,617
14919,1985,5127,68593000,595
14919,1986,5270,76831000,617
14919,1987,5716,84510000,633
14919,1988,5624,89934000,617
14919,1989,6006,100102000,607
14919,1990,6082,107987000,622
14919,1991,6927,114597000,604
14919,1992,6957,126517000,628
14919,1993,7259,137119000,635
14919,1994,7222,152023000,630
14919,1995,7487,160587000,617
14919,1996,7816,171808000,642
14919,1997,7949,183424000,669
14919,1998,8024,198925000,682
14919,1999,8418,214929000,662
14919,2000,9249,234450000,678
14919,2001,9023,242833000,663
14919,2002,8693,260647000,692
14920,1970,0,0,0
14920,1971,0,0,0
14920,1974,2888,17622000,328
14920,1975,2982,19895000,344
14920,1976,3318,23020000,351
14920,1977,2061,14910000,296
14920,1978,2252,17099000,291
14920,1979,2459,23523000,298
14920,1980,2571,27590000,301
14920,1981,2575,30226000,292
14920,1982,2440,31026000,268
14920,1983,2408,33895000,297
14920,1984,2565,38355000,314
14920,1985,2597,37830000,323
14920,1986,2463,35100000,313
14920,1987,2695,43117000,306
14920,1988,2838,43713000,313
14920,1989,2829,46843000,319
14920,1990,3045,50709000,331
14920,1991,3134,51857000,334
14920,1992,3548,63455000,383
14920,1993,3711,70727000,379
14920,1994,4205,81664000,401
14920,1995,4342,85226000,404
14920,1996,4974,103637000,476
14920,1997,5189,105713000,484
14920,1998,5385,114474000,493
14920,1999,5563,122327000,512
14920,2000,5894,134158000,495
14920,2001,5840,133400000,482
14920,2002,5839,152527000,480
14921,1970,0,0,0
14921,1971,0,0,0
14921,1974,1048,5866000,140
14921,1975,1022,6567000,142
14921,1976,1162,9846000,150
14921,1977,1167,10650000,161
14921,1978,1186,11281000,162
14921,1979,1317,12467000,158
14921,1980,1188,14752000,151
14921,1981,1122,13895000,145
14921,1982,1001,12206000,122
14921,1983,963,12517000,144
14921,1984,934,12648000,148
14921,1985,912,12696000,153
14921,1986,964,12685000,150
14921,1987,735,11047000,126
14921,1988,868,12703000,127
14921,1989,984,11997000,133
14921,1990,894,11620000,135
14921,1991,911,11308000,142
14921,1992,1133,13744000,154
14921,1993,1129,15054000,167
14921,1994,1168,15833000,177
14921,1995,1138,17463000,177
14921,1996,1276,21065000,175
14921,1997,1248,20446000,185
14921,1998,1224,22486000,180
14921,1999,1376,29580000,180
14921,2000,1462,30213000,179
14921,2001,1427,32656000,178
14921,2002,1230,28117000,172
14926,1970,0,0,0
14926,1971,0,0,0
14926,1974,15353,133806000,990
14926,1975,12976,122015000,975
14926,1976,14015,143687000,965
14926,1977,15382,169749000,1009
14926,1978,15509,187342000,1000
14926,1979,16689,206977000,1007
14926,1980,15248,209248000,986
14926,1981,16074,270060000,976
14926,1982,15714,269988000,939
14926,1983,14733,286183000,1034
14926,1984,16773,333954000,1116
14926,1985,16748,344892000,1132
14926,1986,17855,356435000,1153
14926,1987,17404,347063000,1169
14926,1988,17506,359429000,1186
14926,1989,18679,393992000,1177
14926,1990,18492,385791000,1212
14926,1991,17078,372770000,1208
14926,1992,17226,408588000,1264
14926,1993,19121,453742000,1274
14926,1994,20433,517931000,1315
14926,1995,21898,538904000,1317
14926,1996,24135,593974000,1288
14926,1997,24297,626633000,1319
14926,1998,20742,587031000,1301
14926,1999,20414,575894000,1311
14926,2000,20717,599459000,1289
14926,2001,19976,582515000,1277
14926,2002,19114,618770000,1306
14927,1970,0,0,0
14927,1971,0,0,0
14927,1974,1542,9630000,272
14927,1975,1963,11607000,271
14927,1976,2246,16913000,273
14927,1977,2339,19678000,273
14927,1978,2300,17694000,272
14927,1979,2505,26699000,269
14927,1980,2511,28787000,272
14927,1981,2549,30560000,270
14927,1982,1861,21305000,249
14927,1983,1802,22413000,281
14927,1984,1948,23911000,289
14927,1985,2098,25285000,291
14927,1986,2024,26117000,285
14927,1987,2239,29506000,275
14927,1988,2259,31143000,289
14927,1989,2501,34178000,295
14927,1990,2570,36794000,283
14927,1991,2604,38956000,294
14927,1992,2818,42349000,297
14927,1993,2847,44606000,315
14927,1994,3091,52131000,330
14927,1995,3214,54470000,331
14927,1996,3260,59375000,329
14927,1997,3435,67499000,349
14927,1998,3575,74909000,354
14927,1999,3674,81676000,349
14927,2000,3712,79823000,340
14927,2001,3740,85401000,346
14927,2002,3675,87365000,357
14928,1970,0,0,0
14928,1971,0,0,0
14928,1974,11700,85430000,815
14928,1975,11115,88239000,809
14928,1976,11282,95940000,812
14928,1977,11721,109662000,859
14928,1978,13500,134382000,885
14928,1979,13916,149286000,911
14928,1980,13345,159024000,889
14928,1981,13344,172257000,881
14928,1982,13410,178311000,884
14928,1983,12330,186484000,1003
14928,1984,13577,194473000,1037
14928,1985,13564,198570000,1075
14928,1986,13705,200901000,1060
14928,1987,13238,212953000,1041
14928,1988,12842,208765000,1040
14928,1989,13767,218608000,1064
14928,1990,14386,237307000,1085
14928,1991,14123,245459000,1070
14928,1992,14006,256622000,1104
14928,1993,14012,268079000,1122
14928,1994,17757,328793000,1118
14928,1995,18843,380005000,1162
14928,1996,19477,391081000,1162
14928,1997,20238,421364000,1185
14928,1998,20077,451997000,1179
14928,1999,20850,499933000,1194
14928,2000,21870,537361000,1189
14928,2001,20621,510609000,1171
14928,2002,20382,484115000,1154
14929,1970,0,0,0
14929,1971,0,0,0
14929,1974,1268,6042000,165
14929,1975,854,4640000,162
14929,1976,816,4797000,167
14929,1977,818,5139000,169
14929,1978,896,5914000,165
14929,1979,974,6966000,169
14929,1980,962,7327000,166
14929,1981,917,7722000,155
14929,1982,930,8368000,153
14929,1983,952,8824000,182
14929,1984,892,8883000,185
14929,1985,870,8635000,198
14929,1986,1043,9863000,195
14929,1987,1112,9958000,187
14929,1988,1081,10148000,185
14929,1989,1094,10994000,191
14929,1990,1167,12497000,194
14929,1991,1249,13583000,197
14929,1992,1167,15202000,192
14929,1993,1205,15762000,193
14929,1994,1345,17411000,203
14929,1995,1440,18675000,212
14929,1996,1428,18857000,210
14929,1997,1597,23844000,213
14929,1998,1680,25248000,214
14929,1999,1675,26157000,212
14929,2000,1695,27773000,211
14929,2001,1613,25648000,219
14929,2002,1637,28352000,222
14931,1970,0,0,0
14931,1971,0,0,0
14931,1974,260,1413000,50
14931,1975,271,2056000,54
14931,1976,353,2706000,52
14931,1977,429,3430000,62
14931,1978,439,3314000,60
14931,1979,439,3795000,61
14931,1980,477,4328000,61
14931,1981,497,4549000,69
14931,1982,488,4790000,69
14931,1983,415,3557000,75
14931,1984,406,3966000,83
14931,1985,394,3534000,80
14931,1986,398,3301000,63
14931,1987,376,3702000,66
14931,1988,316,3245000,55
14931,1989,359,3727000,64
14931,1990,312,3176000,60
14931,1991,286,3204000,57
14931,1992,357,3629000,64
14931,1993,426,4763000,68
14931,1994,423,4866000,67
14931,1995,376,4602000,63
14931,1996,393,4873000,63
14931,1997,437,5374000,64
14931,1998,412,5631000,61
14931,1999,432,5509000,63
14931,2000,361,5170000,60
